Date,Team,Opponent,WL,vs,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,W%,MIN1,FGM1,FGA1,FG_PCT1,FG3M1,FG3A1,FG3_PCT1,FTM1,FTA1,FT_PCT1,OREB1,DREB1,REB1,AST1,STL1,BLK1,TOV1,PF1,PTS1,W%1
"DEC 23, 2013",MEM,UTA,W,1,6050.0,38.372648583464979,82.266310855373703,0.46709706604698081,5.2192702560659887,14.200330247664336,0.36390853590535843,14.864308422366006,20.036468863641986,0.74188604704234118,11.493955915258304,31.175593567195943,42.669549482454251,21.798103667112262,7.9091470680973606,5.1101742041922931,12.403463023371916,19.112584596327228,96.828875845361949,0.58099999999999996,7010.0,35.970380750998203,80.125375222875647,0.44951203868327338,7.378634520539765,20.149147366075297,0.36677608532942535,16.435494083277181,21.947890503163688,0.75655083376617493,10.236615046641848,31.520826364207888,41.757441410849729,20.237740731103727,6.5107788930821817,4.6038601173873381,13.294696016213967,20.252129107488255,95.754890105813359,0.34899999999999998
"DEC 26, 2013",MEM,HOU,L,0,6290.0,38.362364134013589,82.270676607101166,0.4669511163100461,5.2884386209195293,14.28558156319982,0.36805457747757742,14.845690527650694,20.053460156488573,0.74024483469877311,11.469266667967457,30.981750838789317,42.451017506756777,21.876761104278042,7.9568380036399402,5.1447672239331501,12.344503400804241,19.163610573316198,96.858857416597388,0.58099999999999996,7035.0,38.084315221811835,79.968170533823297,0.47793532846369824,9.0119153677588759,25.373231605140226,0.35694775383360788,21.113762357402653,30.344219846038747,0.69781733678743907,11.327160026829549,33.591704920468175,44.918864947297735,21.133899594463646,6.9928789336740227,5.3067975589982961,15.059359411787817,19.451849186068632,106.29430816878519,0.69399999999999995
"DEC 28, 2013",MEM,DEN,W,1,6530.0,38.351911087030203,82.258720485906096,0.46690113461021077,5.1948064671641117,14.191902572432603,0.36507186563294758,14.843160864169558,20.054336552496583,0.74008491395612996,11.476959564163646,31.014238557457993,42.491198121621636,21.841953909266202,7.9397369873061692,5.1143535718664808,12.448511653276443,19.231866484354168,96.741789505394067,0.58099999999999996,6480.0,38.348853728209939,85.636504760768858,0.4487201672181278,9.0241417783318596,24.54413808099055,0.36614370893919479,18.981982485784592,26.55677677934958,0.71880969036413966,12.172568560908136,32.419282250916275,44.591850811824408,22.242310053840104,7.2383879586141155,5.5038842673408208,15.344538124911498,23.608808495814781,104.70383172053631,0.443
"DEC 30, 2013",MEM,CHI,L,0,6770.0,38.35768012124381,82.08263393649473,0.46785033353824701,5.198000015806147,14.129474745751171,0.36649927326627457,14.906163501287093,20.05522731565226,0.7432010600865584,11.337237589805673,31.047258861678618,42.384496451484296,21.872149874991884,7.9715359543111886,5.1326216632085533,12.505044631199008,19.055339705409157,96.819523759580875,0.58099999999999996,6580.0,34.674716926820928,79.841017176168847,0.43536072840883427,6.2123469692558819,18.002238586958399,0.34243010373712052,18.050434628596332,23.420507804655909,0.77712937222992284,11.655724090350633,33.071849009981648,44.727573100332279,22.416671000844314,7.5673409689493987,5.3574999851817555,14.197054900530915,18.709698791317777,93.61221545149408,0.54800000000000004
"JAN 02, 2014",MEM,PHX,W,0,7010.0,38.216002746182241,81.936447607584782,0.46706099474379204,5.1520655898357548,14.049630069452011,0.36560581872965614,14.855444870160651,19.974165468367872,0.74358140533387906,11.211618533900847,31.113607367607774,42.325225901508624,21.804480200811422,7.9054955601195687,5.1675826740808253,12.595291264497352,19.007066585825697,96.439515952360892,0.58099999999999996,6985.0,39.123580989699967,85.011600692046684,0.46203213163378581,9.3332334587230132,24.773108632914024,0.38021310522991458,19.435596760681626,25.419248879152132,0.75887417464287243,11.948680225764301,31.576569145488065,43.525249371252364,19.639682983406257,8.2914000249552195,4.5601515694484176,14.255931124447921,22.51461222463001,107.01599219880457,0.58999999999999997
"JAN 03, 2014",MEM,DEN,L,1,7250.0,38.26872410267702,82.000979535577969,0.46735707662483789,5.2365256814724086,14.197984660754502,0.3715993567416177,14.754714458196073,19.842594410472266,0.74347618247049996,11.198694247571353,31.2138304392079,42.412524686779257,21.850455286070623,7.8219790938920211,5.1539364884100189,12.473902596702224,18.876034890511367,96.528688345022545,0.58099999999999996,7200.0,38.537445222605648,86.041377255111456,0.448809492015453,9.0767718749423327,24.689583360006093,0.36588511203114521,19.097742437990146,26.835646991451604,0.71409451078029063,12.366901780201344,32.728102336089016,45.095004116290355,22.37436471449389,7.2493821168249575,5.562838680024476,15.377877815419151,23.895629449946917,105.24940475814377,0.443
"JAN 05, 2014",MEM,DET,W,1,7490.0,38.174768760097962,81.837061167308761,0.46718260247114668,5.2731900369063816,14.201230310930805,0.37418295275377539,14.865447482100926,19.938374646709519,0.74630366087165578,11.070803989334816,31.069794872637541,42.140598861972357,21.880790618629156,7.8518476036279559,5.1728534800232984,12.432491163861277,18.923183003470569,96.488175039203227,0.58099999999999996,7755.0,39.188575801904058,87.599140087738405,0.44764484572292268,5.3971690306493691,17.697199142531503,0.30001471908706023,17.591502552490688,26.280539317889481,0.67492063048805861,14.610536322090637,30.929498990431391,45.540035312522029,21.423719687395764,8.5348864145725187,5.1238118169148565,13.771264653401392,20.293298382530001,101.36582318694818,0.38700000000000001
"JAN 07, 2014",MEM,SAS,L,1,7730.0,38.194027264361864,81.932750694641697,0.46685772710182122,5.2776685621015682,14.237316053732949,0.37348103394646026,14.633733506397663,19.642282427803114,0.74602995039414188,11.088358153094406,31.169299706615206,42.25765785970961,21.862442923852587,7.8002385479497258,5.2084740288761395,12.423187740318021,18.889136823199596,96.299456597222957,0.58099999999999996,7920.0,39.86973715081362,81.180711513527299,0.4916830510889087,8.0015901557827096,20.666368343401793,0.39230721623121279,17.660119065264702,21.974896291389339,0.80355506550007016,8.672577884943685,33.594266981445678,42.26684486638937,25.002627098363355,6.9947021654274533,5.5660876108030743,14.807475467284437,18.151950652707384,105.40118352267466,0.74199999999999999
"JAN 10, 2014",MEM,PHX,W,0,7995.0,38.115240826072714,81.767713820783356,0.4668553947592281,5.2330401778737246,14.224813038220374,0.3708659689291891,14.57854880978123,19.603631320062185,0.74485011351535735,10.958659106423822,31.024534128035128,41.983193234458952,21.712646906210825,7.8625375405390656,5.2282850785298471,12.462912129503561,18.95289316456352,96.042070639800372,0.58099999999999996,7945.0,39.197564871451263,84.976259362466692,0.46322372912750531,9.3198622288085584,24.565826559186338,0.3829505967692643,19.758556287693896,25.755488913593254,0.76263410571847556,12.06380683377906,31.665941413112158,43.729748246891219,19.677757861006842,8.0339559732195998,4.4608645498829667,14.357016948769841,22.7562408209015,107.47354825940498,0.58999999999999997
"JAN 12, 2014",MEM,ATL,W,0,8235.0,37.985982478959144,81.485217326042104,0.46688581106675642,5.2204670660355896,14.179318169994479,0.37115885366573315,14.653606986990757,19.679100685964841,0.7461263448844615,10.941587944234049,31.074116654724229,42.015704598958273,21.707936199755267,7.8766775002200333,5.2320274568664011,12.486894295560997,18.870153708244892,95.846039010944637,0.58099999999999996,8765.0,37.309981440660415,81.670972628074708,0.45716163864652948,9.7507170307034592,25.777582972425058,0.37525461943570748,16.809175463514478,21.260659380921531,0.78695725439724751,8.9158430253170149,30.129580429057128,39.045423454374145,25.085264017316582,8.5729660683850746,3.8060829864527048,14.698270422971797,18.897870370549594,101.17985537553878,0.42599999999999999
"JAN 14, 2014",MEM,OKC,W,0,8475.0,37.920178913040438,81.411204495321485,0.46653967682194913,5.207687837609944,14.165864369502586,0.37068604798812221,14.664321855629952,19.624659713603609,0.74837431775141994,10.891450041680509,30.944184140867247,41.83563418254775,21.670361383357811,7.9894099182564284,5.1702574151756862,12.560449939750521,18.999172621494811,95.712367519320779,0.58099999999999996,8690.0,39.676633132013897,81.741422943188027,0.48639965453099604,8.2346471447799487,22.093997692465816,0.37490264139931401,18.472166664234887,23.273261673712248,0.79429835093944345,11.005587966564978,32.493906816135407,43.499494782700381,21.790953406864478,8.5325834542092149,6.1056226316193367,15.311327798871991,21.619446594495656,106.06008007304263,0.74199999999999999
"JAN 15, 2014",MEM,MIL,W,0,8715.0,37.836903157516524,81.385158667375947,0.46569606496657129,5.1946991136363359,14.152190014904265,0.37020549139776354,14.642425492607492,19.618506594154489,0.74752799509160717,10.938850862035927,30.926875684160155,41.865726546196086,21.599383701117777,7.9072690972442379,5.1566550777195497,12.586031086303809,19.031945943158657,95.510930921276881,0.58099999999999996,8815.0,36.243806036218267,82.993177163823063,0.43789622420184776,7.3779645533188427,20.260723498817519,0.36861139181675096,16.577413456192453,22.112131710147597,0.74069853066192393,12.506575817251997,29.150650038251563,41.657225855503562,21.671696822997461,6.3983832323084879,5.0186698262724372,14.071521736702925,21.097644684214853,96.442990081947826,0.19400000000000001
"JAN 17, 2014",MEM,SAC,W,1,8955.0,37.93259009452499,81.407866186513246,0.46677304963815441,5.2142843450074237,14.154684933181384,0.37158590928953017,14.521809517076466,19.497498505534072,0.74642189665048597,10.937848417151269,30.909283482261138,41.847131899412418,21.641996548677081,7.905748918510537,5.1920100789936408,12.579244710669444,18.999682761898967,95.601274051133871,0.58099999999999996,8715.0,37.011723560073897,81.894094822962572,0.4536438652555837,5.9795783338678836,17.651826823405361,0.33376294926465033,21.953648743198347,28.371480199778894,0.78127612064069885,12.203706197736734,32.007611505316497,44.211317703053233,18.481156454906863,6.8883712366496255,4.0712764268278425,15.050799014374032,23.013047924267262,101.95667419721403,0.35499999999999998
