Date,Team,Opponent,WL,vs,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,MIN1,FGM1,FGA1,FG_PCT1,FG3M1,FG3A1,FG3_PCT1,FTM1,FTA1,FT_PCT1,OREB1,DREB1,REB1,AST1,STL1,BLK1,TOV1,PF1,PTS1
"NOV 15, 2013",DET,SAC,W,1,244.16666666666666,39.03320545518261,86.823468522140772,0.45002600539746229,5.7632151797196505,18.411647836419753,0.30357803013944606,16.806695183792009,25.37878563704561,0.66394264472202913,14.370122472286523,30.671999915594995,45.042122387881513,21.098388457926095,8.6452460761745531,5.1802264650205769,14.086343653763718,20.072806454668207,100.63632127387687,240.0,37.534315780992799,82.940527114026068,0.45423731790228483,6.4155557103909464,18.500585631108539,0.34136530955377664,21.228093490140605,27.360155272483713,0.77613945372434412,12.134454014917695,32.228256721707822,44.362710736625516,19.488512137945815,7.2075663327331965,4.064594809606481,14.735008706983026,22.88910558886317,102.71228076251715
"NOV 17, 2013",DET,LAL,L,1,243.57142857142858,39.067092212768991,86.820526330843123,0.45044310548741995,5.8092687660483104,18.418508633693417,0.30585433064177014,16.786806770188544,25.351765397663037,0.66389168880072968,14.342957846824634,30.883199914188246,45.226157761012864,21.183361598891533,8.5893335107774647,5.1998969061042528,14.121116047993114,19.990686562246015,100.73025996177483,240.0,37.871425778951519,83.266950808544834,0.45558650950012486,9.2016098608556298,24.440277707139348,0.37245298984164982,16.672005533717886,22.053792311208362,0.75530936596303355,8.6874658141917944,31.834380836321895,40.521846650513687,23.621483805037247,7.0610099219886928,5.6795763338888445,15.019855269436317,19.708035312422879,101.61646695247656
"NOV 19, 2013",DET,NYK,W,1,243.125,39.084877082981805,86.850868436357175,0.45050049057887698,5.8060899121491163,18.342150444254973,0.30660190281913302,16.816586883025018,25.37429482095742,0.66453988361407523,14.365340477605042,30.847919912758048,45.213260390363089,21.10308429220639,8.5658224026237537,5.1865618545393239,14.156467982126333,19.99053133828345,100.79243096113775,240.0,37.070869201209597,83.228714274673081,0.44608141122274203,9.1116573614061274,24.604647724092093,0.36583190412697492,14.834965506999309,19.815100380236302,0.74991668251222388,11.048654176845613,30.24718896239391,41.295843139239523,20.367862412902365,7.4469596912545963,4.4432206679296904,12.623764585991212,22.271228329034926,98.088361270824635
"NOV 20, 2013",DET,ATL,L,0,242.77777777777777,39.036291701031502,86.848382910296465,0.44995883208852494,5.769524744018268,18.264519618325888,0.30591193453278526,16.980196664408769,25.513866401306711,0.66874888167430968,14.40476281889846,30.912051911304015,45.316814730202474,21.05480236374316,8.5919194426674839,5.2230045521149799,14.159075781828438,20.157040193921503,100.82230481049004,240.0,37.360054829023333,82.17566386976992,0.45523362893817004,9.6722259313688479,25.436134059212808,0.37519192266989465,16.463097924653471,20.82943176311521,0.78902632713823007,9.2159930023145318,30.988456976024267,40.204449978338801,24.907710028500762,8.5117082711157952,4.0774113576429141,14.875151346093837,19.030185671350825,100.85543351406899
"NOV 22, 2013",DET,ATL,L,1,242.5,39.103563229382033,87.12918929213474,0.4491248126233337,5.7490168230852392,18.252261611964652,0.304877133441665,17.013199942148916,25.589097507995159,0.66799469636888154,14.478175532546768,30.977252776492417,45.455428309039171,21.089049069805551,8.6351181000452737,5.2433879613168957,14.145060378192245,20.159657530486864,100.96934322399821,240.0,37.435228188144421,82.316623591662506,0.45539282943710402,9.6493332750131398,25.460894991268198,0.37376419719868598,16.557289268181979,20.929939207306852,0.78999229829578577,9.1507515023544368,31.074464854921235,40.22521635727567,24.957842960026639,8.5205308275143423,4.0959874155333091,14.717826369302351,18.996223355339634,101.07707891948397
"NOV 24, 2013",DET,BKN,W,0,242.27272727272728,39.17195594987173,87.131342447003647,0.44991022616705589,5.7448337701366601,18.189799305497399,0.3054084189990261,17.146753274518066,25.815582466461745,0.66662794130836289,14.469478458089213,31.026873656100619,45.496352114189825,21.157199887635645,8.5623700683793622,5.2474444273388441,14.130811384495448,20.145651822661648,101.23549894439817,244.54545454545453,35.442115662478905,77.821355382093415,0.45554114278639268,8.5510999539186585,23.277138677444054,0.35605691757487939,18.332085885958772,23.933706803747235,0.7663247519888412,8.7320181778971193,29.304425532458389,38.036443710355506,20.915021237656909,8.6421854543750491,3.8964454895141265,13.8682006320475,21.2597751691446,97.767417164835237
"NOV 25, 2013",DET,MIL,W,1,242.08333333333334,39.224821882369589,87.183531487787022,0.45025872993650684,5.7905809996389372,18.276295960589021,0.30664855931567647,17.199199162426698,25.879175507569439,0.66713840699683569,14.527303099057368,30.860654883702296,45.387957982759659,21.193153219096235,8.5717429028523533,5.2182351677944911,14.116324907570373,20.214746019706006,101.43942392680484,242.27272727272728,35.626527490301115,82.764426258671506,0.43192137574759515,7.2756375447579646,20.534411402655071,0.35708807735381354,15.920833674243887,21.209938277923012,0.74454662176779429,11.927166174278138,29.779252167582026,41.706418341860164,21.416035447149074,6.5791660359542554,5.2242649964777792,14.267090297015628,20.975014954104338,94.44952619960408
"NOV 27, 2013",DET,CHI,L,0,241.92307692307693,39.24523558040908,87.303257012583501,0.44984637543544864,5.8037573496329191,18.297567559932173,0.30685936863760443,17.01918581513381,25.643828432695599,0.66659071378011625,14.552758150708323,30.858332465097337,45.411090615805655,21.213039106081176,8.564605284566559,5.2552057539243995,14.201596989363214,20.234991786701109,101.3134143255849,242.08333333333334,34.699109011808211,80.122488309723153,0.43423092756001502,6.2237981022737436,18.147087989162682,0.34228394693956882,17.856996315047933,23.454900636025926,0.76463960656233332,11.76830116928088,32.948104779731707,44.716405949012589,22.469942968172731,7.3706233417860521,5.3222354628649269,14.482444078799073,18.886401542103787,93.479012440938092
"NOV 29, 2013",DET,LAL,L,0,241.78571428571428,39.1826561734159,87.424977962793221,0.44837714835937276,5.7004866387934676,18.119193685931041,0.30507369144823115,17.052838912052707,25.687892239907189,0.66683389234311818,14.711970786553461,30.839304672848961,45.551275459402419,21.099923091182529,8.5240153726426691,5.3261258498231392,14.2716236058526,20.17224164981279,101.11863789767798,240.0,37.609484030582621,83.171842557284478,0.45311187380081158,9.1011956584271072,24.361457712218936,0.36932385720512156,17.222968470856042,22.806203669849065,0.75364371287583742,8.7995538311725525,31.900371942957516,40.699925774130072,23.4361060934257,6.9965328117291854,5.6349369736652024,15.209796345317899,19.768300939937433,101.5431321904484
"DEC 01, 2013",DET,PHI,W,0,241.66666666666666,39.269033776306166,87.598727595506446,0.44848343416536235,5.762161416106693,18.221180247363225,0.30737491963903507,17.187052893920249,25.799357110572309,0.67004779054883679,14.757170299662686,30.919959750729777,45.677130050392456,21.251588476035572,8.4827489621867134,5.3482279473201917,14.259483999283475,20.191779010643003,101.48728186263928,246.25,37.63787066381159,88.422039969420894,0.42744810668725658,6.6880415629730727,22.174639165167317,0.30381951761307613,16.79831843326464,23.4749674053101,0.71314088861873492,11.997072950203508,31.30891689380649,43.30598984401,21.640693304484007,9.4343070686545509,3.794094105460847,16.962087783204108,22.57112615938011,98.76210132386089
"DEC 03, 2013",DET,MIA,W,0,241.5625,39.190184339244603,87.392039722098218,0.44862482473478499,5.8415307730418045,18.391533251485946,0.31041450163301898,17.256837108818921,25.812679729081847,0.67254858705798404,14.636456471323731,30.885292413241942,45.521748884565667,21.189114950636164,8.4574614448898249,5.3873650797755284,14.280475399271532,20.161641994153722,101.47873656034994,240.0,39.457865677110682,77.62116617741529,0.50957045070179374,7.842857817166462,22.0391861805109,0.35443100445935666,17.406020610447449,23.058049402008873,0.75661438031173245,7.8686976624158484,29.169807221309338,37.038504883725182,22.576472088754482,9.2023187125028141,4.2675471403375678,14.04893909839747,20.079282083882365,104.16460978183528
"DEC 04, 2013",DET,MIL,W,1,241.47058823529412,39.160020744898688,87.365240384133173,0.4484185718136981,5.7722229525925011,18.231392139010712,0.30963807666023591,17.161117727299239,25.59289105789988,0.67392439684228378,14.613730745845794,30.716713953462641,45.330444699308437,21.108933533146764,8.3984191356379885,5.3604878311051198,14.135149989259393,20.164336027389613,101.2533821696891,243.125,35.876392642318272,82.918227319537451,0.43413541127846034,7.318821271178801,20.650257111633827,0.35765870976407454,16.195351101210854,21.583748106613079,0.74351563967003553,12.095219980932105,29.662949010370372,41.758168991302483,21.279515743111034,6.5770620359877148,5.2664559290089556,14.163977747187122,21.075688144027584,95.266957657026211
"DEC 07, 2013",DET,CHI,W,1,241.38888888888889,39.129354423980324,87.487994390535405,0.44734221467725976,5.7517600018023769,18.268582007994222,0.3074987112712399,17.147136356087561,25.586105908864873,0.67362313678965513,14.640626258276557,30.678659186020351,45.319285444296909,21.110749092032545,8.3550594545652874,5.3664959616235386,14.070735822413717,20.183741627846111,101.15760520585059,246.25,34.343565989132991,79.781712550986512,0.43189906699679675,6.2933316311870362,18.22943841905526,0.34567228311556392,18.019735471893487,23.540141734352922,0.7695457546886284,11.770510249226634,32.9284232277396,44.698933476966232,22.30776439941263,7.497933245467463,5.4493212950145979,14.462299383213228,18.707446513435475,93.000199081346508
"DEC 08, 2013",DET,MIA,L,1,241.31578947368422,39.231510331046671,87.512794297044323,0.44839791825521408,5.7309560018324159,18.223058374794125,0.30707368979242722,16.899588628689017,25.312541007345956,0.67215018906948276,14.534636695914498,30.623303505787355,45.157940201701855,21.112594910233089,8.3776437788080429,5.2726042276505982,14.05524808612061,20.170137321643544,101.09356529261477,240.0,39.708787747034094,77.708887656071255,0.51219968835686003,7.8515329432932397,22.007380471560683,0.35482331822162771,17.409242419497964,23.008180573902067,0.75845525038974171,7.8799420702432679,29.439141812422044,37.319083882665311,22.816393974313762,9.1781900388244466,4.1927178448039548,14.050027999763079,20.050165418352929,104.67835085685937
"DEC 10, 2013",DET,MIN,L,0,241.25,39.318702169897442,87.638007535328384,0.44878788355946769,5.6264719351962897,18.210109347707363,0.30165825128896767,16.981248439167171,25.484416690801723,0.67001935888730746,14.560213974179741,30.500358564217144,45.060572538396883,21.214471492070302,8.3839378417881765,5.2104809647781076,13.989502220889287,20.172972943670935,101.24512471415834,240.0,38.512128181630423,87.002446797217857,0.44340694947154952,7.2818198386831181,21.148951574117135,0.34107246262993723,21.889094575135022,28.492154394482998,0.77116231513169176,12.803377637415505,32.962867711472306,45.766245348887807,23.222215785537095,8.3628723164324228,3.5960274756081776,13.065281924161512,18.66045164465632,106.195170777079
"DEC 11, 2013",DET,NOP,L,0,241.1904761904762,39.374013872729066,87.681974327583859,0.44920101495212544,5.603579800782895,18.180277836835817,0.30085255547711715,16.997602579819954,25.542490302315084,0.66906968153542934,14.53621754041607,30.558697873620766,45.094915414036826,21.284712683604813,8.3570034724846458,5.2639889808577429,13.939327257904107,20.159189159398785,101.34921012606098,244.16666666666666,37.310300545128193,81.502355267069234,0.45931035412872206,5.9027348649110936,16.018669802574539,0.37390366704352029,17.372816618718907,22.844684455356823,0.76029205331026728,11.419013610112703,30.181413632154406,41.600427242267109,20.692352122325328,7.4322979731127914,5.8677974864506641,13.228935202178237,23.078179191282608,97.896152573886397
