Date,Team,Opponent,W/L,FGM,FGA,FG%,3FGM,3FGA,3FG%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,FGM1,FGA1,FG%1,3FGM1,3FGA1,3FG%1,FTM1,FTA1,FT%1,OREB1,DREB1,REB1,AST1,STL1,BLK1,TOV1,PF1,PTS1
2014/01/25,POR  ,MIN,W,40.441860465116292,88.488372093023301,0.45827906976744004,9.9534883720930196,25.395348837209301,0.39267441860465008,18.511627906976699,22.4651162790698,0.82034883720930007,13.116279069767401,33.348837209302303,46.465116279069797,24.581395348837198,5.7441860465116301,4.6976744186046506,13.1860465116279,18.837209302325601,109.348837209302,38.928571428571402,89.1666666666667,0.43771428571429,7.8333333333333304,22.5,0.34683333333333,21.1666666666667,27.071428571428598,0.78404761904761999,13.452380952381001,32.571428571428598,46.023809523809497,23.690476190476197,9.2142857142857117,3.1904761904761898,13.285714285714299,17.523809523809501,106.857142857143
2014/01/26,POR  ,GSW,L,40.568181818181799,88.636363636363598,0.45886363636363997,9.8181818181818201,25.181818181818198,0.38943181818181999,18.522727272727302,22.5,0.81970454545455007,13.113636363636401,33.431818181818201,46.545454545454504,24.613636363636399,5.7727272727272698,4.7045454545454506,13.159090909090901,18.931818181818198,109.477272727273,39.25,84.545454545454504,0.46506818181817999,9.4772727272727302,24.545454545454501,0.38890909090909004,16.022727272727302,21.886363636363601,0.73375000000000001,11.068181818181801,34.75,45.818181818181799,23.159090909090899,7.6818181818181799,5.0909090909090899,16.363636363636402,22.409090909090899,104.0
2014/01/28,POR  ,MEM,L,40.288888888888899,88.511111111111092,0.45615555555555998,9.7333333333333307,25.088888888888899,0.38713333333333,18.688888888888897,22.733333333333302,0.81900000000000006,13.088888888888901,33.622222222222199,46.711111111111094,24.422222222222199,5.7111111111111104,4.7333333333333298,13.1777777777778,18.933333333333302,109.0,37.476190476190503,82.809523809523796,0.45340476190475998,5.0714285714285703,14.452380952381001,0.34278571428571003,15.714285714285701,20.952380952381002,0.74345238095237998,12.142857142857098,31.142857142857103,43.285714285714292,21.523809523809501,7.28571428571429,4.5238095238095193,12.5714285714286,19.8571428571429,95.738095238095212
2014/02/01,POR  ,TOR,W,40.065217391304401,88.478260869565204,0.45373913043478004,9.6086956521739104,25.065217391304301,0.38234782608696,18.652173913043498,22.7173913043478,0.81799999999999995,13.0652173913043,33.5,46.565217391304401,24.2826086956522,5.6739130434782599,4.6739130434782599,13.1521739130435,18.7826086956522,108.39130434782601,36.021739130434803,82.304347826086996,0.43884782608695999,8.3913043478260896,22.826086956521696,0.36482608695652002,18.847826086956502,24.369565217391301,0.77210869565217,11.9565217391304,31.6086956521739,43.565217391304401,20.652173913043498,7.0434782608695699,4.4347826086956497,13.782608695652199,22.239130434782599,99.2826086956522
2014/02/03,POR  ,WAS,L,39.957446808510603,88.212765957446805,0.45389361702128,9.5744680851063819,24.914893617021299,0.38365957446809001,18.851063829787201,22.978723404255298,0.81761702127659996,13.021276595744698,33.446808510638299,46.468085106383,24.191489361702104,5.6595744680851103,4.6382978723404298,13.1702127659574,18.893617021276604,108.340425531915,37.804347826086996,84.2173913043478,0.45058695652173997,7.6956521739130404,20.543478260869602,0.37632608695651998,15.3913043478261,21.1086956521739,0.73273913043478001,10.9565217391304,32.021739130434803,42.978260869565197,23.195652173913,8.5434782608695592,4.7391304347826102,14.586956521739099,20.586956521739101,98.695652173913004
2014/02/05,POR  ,NYK,W,39.8958333333333,88.0625,0.45395833333333002,9.4791666666666696,24.7916666666667,0.38114583333333002,18.6875,22.75,0.81968750000000001,12.895833333333302,33.5416666666667,46.4375,24.1666666666667,5.6041666666666696,4.6875,13.229166666666698,18.8541666666667,107.958333333333,36.5,82.4791666666667,0.44335416666666999,8.9791666666666696,24.2916666666667,0.36566666666666997,14.9375,19.9166666666667,0.74979166666666996,10.7291666666667,29.75,40.4791666666667,20.1875,7.7083333333333304,4.6875,12.270833333333302,22.2708333333333,96.9166666666667
2014/02/07,POR  ,IND,L,39.6938775510204,87.877551020408205,0.45244897959184005,9.4489795918367303,24.714285714285698,0.38114285714286,18.836734693877602,22.959183673469401,0.81904081632653003,12.877551020408198,33.612244897959201,46.4897959183673,24.020408163265301,5.5918367346938798,4.6938775510204103,13.244897959183699,18.7959183673469,107.67346938775499,36.6666666666667,80.8125,0.45514583333333003,6.875,19.6041666666667,0.34914583333332999,18.1666666666667,23.2916666666667,0.78262500000000002,10.2916666666667,35.1666666666667,45.4583333333333,20.5416666666667,7.0625,5.6041666666666696,14.645833333333302,20.0625,98.375
2014/02/08,POR  ,MIN,W,39.799999999999997,88.200000000000003,0.45206000000000002,9.4000000000000004,24.620000000000001,0.38051999999999997,18.780000000000001,22.899999999999999,0.81866000000000005,12.880000000000001,33.619999999999997,46.5,23.960000000000001,5.54,4.7000000000000002,13.24,18.960000000000001,107.78,38.359999999999999,87.859999999999999,0.43751999999999996,7.54,21.940000000000001,0.34221999999999997,21.239999999999998,27.079999999999998,0.78701999999999994,12.859999999999999,32.960000000000001,45.82,23.300000000000001,8.8000000000000007,3.5800000000000001,13.359999999999999,17.719999999999999,105.5
2014/02/11,POR  ,OKC,L,39.803921568627501,88.078431372549005,0.45276470588234996,9.37254901960784,24.588235294117602,0.37988235294118,18.980392156862699,23.196078431372499,0.81756862745097991,12.803921568627501,33.686274509803901,46.490196078431396,24.039215686274499,5.5686274509803892,4.7450980392156907,13.235294117647099,19.176470588235301,107.960784313725,39.113207547169793,82.169811320754704,0.47750943396226003,7.3584905660377409,20.547169811320799,0.36124528301886999,19.4905660377358,24.320754716981099,0.79616981132074993,11.075471698113198,34.415094339622605,45.490566037735796,21.754716981132102,8.0566037735849108,6.2264150943396199,15.2452830188679,21.641509433962302,105.07547169811301
2014/02/12,POR  ,LAC,L,39.653846153846203,88.019230769230802,0.45128846153846003,9.3269230769230802,24.557692307692299,0.37842307692308003,19.076923076923102,23.269230769230798,0.81894230769231002,12.807692307692301,33.596153846153804,46.40384615384621,23.903846153846196,5.6346153846153895,4.7115384615384599,13.307692307692301,19.076923076923102,107.71153846153798,38.518518518518498,81.740740740740705,0.47231481481481002,8.1666666666666696,23.740740740740701,0.34037037037036999,21.518518518518501,29.5555555555556,0.72822222222221999,10.4444444444444,32.7222222222222,43.1666666666667,24.092592592592602,8.2777777777777803,4.5740740740740709,13.537037037037001,21.592592592592602,106.722222222222
