Date,Team,Opponent,W/L,FGM,FGA,FG%,3FGM,3FGA,3FG%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
2013/10/30,CLE,BKN,W,35,84,0.417,5,15,0.333,23,34,0.676,16,32,48,21,7,3,11,20,98
2013/11/01,CLE,CHA,L,33.5,84,0.399,4.5,16.5,0.2775,19.5,28,0.7015,13.5,31.5,45,17.5,8,2,14,24.5,91
2013/11/02,CLE,IND,L,32,83.6666666666667,0.38233333333333,4,16,0.25166666666667,17.3333333333333,23.6666666666667,0.75666666666667,11,31.3333333333333,42.3333333333333,15.3333333333333,10.3333333333333,1.66666666666667,14.6666666666667,24.6666666666667,85.3333333333333
2013/11/04,CLE,MIN,W,33.75,84,0.4015,4.25,16,0.267,15.5,20.5,0.79475,11,33,44,17,10.25,4.25,16.75,24.5,87.25
2013/11/06,CLE,MIL,L,34.6,84.2,0.4106,5.8,18.4,0.2994,15.6,20.8,0.7812,11.2,31.8,43,17.6,10.2,3.8,15.2,23.8,90.6
2013/11/08,CLE,PHI,L,33.8333333333333,85.1666666666667,0.39766666666667,6.33333333333333,19.6666666666667,0.30716666666667,14.6666666666667,19.6666666666667,0.77,12.3333333333333,30.6666666666667,43,18.3333333333333,10,3.83333333333333,14.8333333333333,21.8333333333333,88.6666666666667
2013/11/09,CLE,PHI,W,35.5714285714286,87.5714285714286,0.40528571428571,7.28571428571429,21.2857142857143,0.32314285714286,15.7142857142857,21,0.76842857142857,12.5714285714286,31.4285714285714,44,19.7142857142857,10,4.71428571428571,15.2857142857143,21.7142857142857,94.1428571428571
2013/11/11,CLE,CHI,L,35,86,0.40625,7,20.375,0.327375,15.5,20.875,0.759875,12.375,30.875,43.25,18.875,9.625,5.5,15.625,21.75,92.5
2013/11/13,CLE,MIN,L,35.1111111111111,86.1111111111111,0.40711111111111,6.77777777777778,19.8888888888889,0.32577777777778,15.7777777777778,20.8888888888889,0.77066666666667,12.1111111111111,30.4444444444444,42.5555555555556,18.7777777777778,9,5,15.1111111111111,21.3333333333333,92.7777777777778
2013/11/15,CLE,CHA,L,34.8,85.4,0.4069,6.5,19.4,0.3199,15.4,20.5,0.7642,11.9,30.7,42.6,18.8,9.1,5.1,15.1,20.9,91.5
2013/11/16,CLE,WAS,W,34.9090909090909,85,0.41027272727273,6.81818181818182,19.5454545454545,0.33409090909091,15.9090909090909,20.6363636363636,0.78154545454545,11.4545454545455,31.4545454545455,42.9090909090909,18.7272727272727,9.36363636363636,5.18181818181818,15.5454545454545,20.7272727272727,92.5454545454545
2013/11/20,CLE,WAS,L,34.6666666666667,84.3333333333333,0.41075,7,19.8333333333333,0.33883333333333,16.0833333333333,20.6666666666667,0.78783333333333,11.5833333333333,30.9166666666667,42.5,18.75,9,4.75,15.5,20.6666666666667,92.4166666666667
