Date,Team,Opponent,W/L,FGM,FGA,FG%,3FGM,3FGA,3FG%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
2013/10/30,NOP,IND,L,34,85,0.4,5,11,0.455,17,21,0.81,15,28,43,17,7,5,15,29,90
2013/11/01,NOP,ORL,L,33,88.5,0.374,5.5,11.5,0.4775,18.5,23.5,0.7895,16,27.5,43.5,16.5,7,5,13.5,25,90
2013/11/02,NOP,CHA,W,34.3333333333333,84,0.41366666666667,6,12,0.49766666666667,20.3333333333333,25,0.812,13.3333333333333,30,43.3333333333333,21,8,9.33333333333333,14.6666666666667,25.3333333333333,95
2013/11/05,NOP,PHX,L,35,84.25,0.419,7,13.5,0.51225,18.75,23.5,0.79325,12,30.5,42.5,22.25,9,9.75,14.25,24,95.75
2013/11/06,NOP,MEM,W,35.6,83,0.4326,6.4,13.4,0.4714,18.8,23,0.8156,12.2,29.6,41.8,21,9.2,8.8,14,22.6,96.4
2013/11/08,NOP,LAL,W,36,83.6666666666667,0.43333333333333,5.83333333333333,12.6666666666667,0.44833333333333,18.5,22.8333333333333,0.8085,12,31.1666666666667,43.1666666666667,21.6666666666667,9.33333333333333,8.66666666666667,13,22.5,96.3333333333333
2013/11/10,NOP,PHX,L,36.4285714285714,84.2857142857143,0.43471428571429,5.57142857142857,12.7142857142857,0.42828571428571,17.5714285714286,21.4285714285714,0.82485714285714,12.2857142857143,30.8571428571429,43.1428571428571,21.4285714285714,8.85714285714286,7.85714285714286,13.2857142857143,22.1428571428571,96
2013/11/12,NOP,LAL,L,36.125,84.25,0.431,5.25,12.375,0.41225,18.375,22.875,0.812625,11.875,29.75,41.625,21.625,9.125,7.25,13.25,21.875,95.875
2013/11/13,NOP,UTA,L,36.7777777777778,84.3333333333333,0.438,5.22222222222222,12.3333333333333,0.41277777777778,18.1111111111111,22.5555555555556,0.81122222222222,11.7777777777778,29,40.7777777777778,21.3333333333333,9.55555555555556,6.77777777777778,13.2222222222222,22.7777777777778,96.8888888888889
2013/11/16,NOP,PHI,W,38.3,84.5,0.4547,6,13.9,0.4179,18.1,23,0.7968,11.6,29.4,41,22.2,9.7,7.8,13.2,23,100.7
2013/11/20,NOP,UTA,W,38.4545454545455,84,0.45936363636364,5.90909090909091,14,0.41018181818182,18.2727272727273,23.9090909090909,0.77945454545455,11.8181818181818,29.4545454545455,41.2727272727273,22.3636363636364,9.63636363636364,8.27272727272727,13.0909090909091,22.7272727272727,101.090909090909
2013/11/22,NOP,CLE,W,38.25,84.3333333333333,0.45516666666667,5.91666666666667,14.25,0.40541666666667,18.9166666666667,24.6666666666667,0.78016666666667,12.4166666666667,29.4166666666667,41.8333333333333,22.1666666666667,9.75,8.08333333333333,13,22.5,101.333333333333
