Date,Team,Opponent,W/L,FGM,FGA,FG%,3FGM,3FGA,3FG%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
2013/10/30,TOR,BOS,W,38,86,0.442,5,17,0.294,12,23,0.522,19,29,48,15,9,6,17,25,93
2013/11/01,TOR,ATL,L,39,87,0.4485,6,20,0.299,10,18.5,0.5465,14.5,30.5,45,15,7,6,14.5,25,94
2013/11/02,TOR,MIL,W,36.3333333333333,84,0.43133333333333,6.33333333333333,21,0.30066666666667,16,25,0.61,15.6666666666667,34.3333333333333,50,16.3333333333333,6.66666666666667,4,15.3333333333333,24,95
2013/11/05,TOR,MIA,L,35,81,0.43125,6.25,21,0.297,18.75,27,0.662,15,32.5,47.5,16,6,3.25,15.25,23.25,95
2013/11/06,TOR,CHA,L,35,80.6,0.4336,6.4,20,0.3252,17.6,24.6,0.703,14.2,31.4,45.6,16.4,5.2,3.2,14.6,24,94
2013/11/08,TOR,IND,L,34.5,80.6666666666667,0.42716666666667,6.33333333333333,19.6666666666667,0.3265,17,23.1666666666667,0.73166666666667,14.3333333333333,30.6666666666667,45,16.3333333333333,5.5,3.66666666666667,14.6666666666667,23.6666666666667,92.3333333333333
2013/11/09,TOR,UTA,W,35.2857142857143,81,0.435,6.85714285714286,20.4285714285714,0.337,18.1428571428571,24,0.75028571428571,14.1428571428571,30.1428571428571,44.2857142857143,17.2857142857143,5.85714285714286,3.71428571428571,14.2857142857143,23.1428571428571,95.5714285714286
2013/11/11,TOR,HOU,L,35.625,85.125,0.42225,7,21,0.334875,18.375,24.375,0.749125,14.875,30.25,45.125,16.375,6.625,3.875,14.125,25,96.625
2013/11/13,TOR,MEM,W,35.1111111111111,83.1111111111111,0.42677777777778,7.11111111111111,20.3333333333333,0.35688888888889,20,26,0.75988888888889,14.2222222222222,30,44.2222222222222,16.1111111111111,7.22222222222222,4.11111111111111,14,24.5555555555556,97.3333333333333
2013/11/15,TOR,CHI,L,34.5,83,0.4195,6.9,20.4,0.345,19.7,25.6,0.7612,13.9,30.2,44.1,16.4,7.3,4.3,14.2,24.2,95.6
2013/11/17,TOR,POR,L,35.1818181818182,84,0.422,6.54545454545455,20.0909090909091,0.32963636363636,20,26.0909090909091,0.75945454545455,14,30.7272727272727,44.7272727272727,16.4545454545455,7.18181818181818,4.18181818181818,14.3636363636364,24.0909090909091,96.9090909090909
2013/11/20,TOR,PHI,W,35.25,84.1666666666667,0.42175,7.16666666666667,20.8333333333333,0.34241666666667,20.1666666666667,26.25,0.76166666666667,13.5833333333333,30.8333333333333,44.4166666666667,17.0833333333333,7.16666666666667,4.58333333333333,14,24,97.8333333333333
2013/11/22,TOR,WAS,W,35.3846153846154,83.6923076923077,0.42576923076923,7,20.6153846153846,0.33746153846154,19.9230769230769,26,0.75992307692308,13.5384615384615,31,44.5384615384615,17.4615384615385,7,4.84615384615385,14,23.6923076923077,97.6923076923077
2013/11/26,TOR,BKN,L,35.2857142857143,83.2857142857143,0.4265,7.28571428571429,21,0.34357142857143,20,25.7142857142857,0.77385714285714,13.2142857142857,30.5714285714286,43.7857142857143,17.5,6.78571428571429,4.57142857142857,14.0714285714286,23.7142857142857,97.8571428571429
2013/11/29,TOR,MIA,L,34.8,82.6,0.42366666666667,7.33333333333333,21.6,0.33846666666667,19.9333333333333,26.1333333333333,0.76186666666667,13,30.7333333333333,43.7333333333333,17.4,6.86666666666667,4.6,14.2666666666667,23.3333333333333,96.8666666666667
2013/12/01,TOR,DEN,L,34.8125,82.875,0.4223125,7.375,21.625,0.3400625,19.9375,26.125,0.7623125,13.0625,30.5625,43.625,17.4375,6.9375,4.6875,14.1875,23.125,96.9375
