Date,Team,Opponent,W/L,FGM,FGA,FG%,3FGM,3FGA,3FG%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
2013/10/30,MEM,SAS,L,39,93,0.419,8,15,0.533,8,15,0.533,11,33,44,24,6,3,14,15,94
2013/11/01,MEM,DET,W,39.5,85,0.469,7,16.5,0.433,16.5,22.5,0.683,8.5,32.5,41,24.5,9.5,3.5,17,18,102.5
2013/11/02,MEM,DAL,L,38.6666666666667,85.6666666666667,0.45433333333333,5.66666666666667,16.3333333333333,0.35133333333333,18.3333333333333,23.6666666666667,0.73733333333333,11.3333333333333,33,44.3333333333333,23,8.33333333333333,3,17,23.3333333333333,101.333333333333
2013/11/04,MEM,BOS,W,38,82.75,0.46225,5.5,16,0.34675,18.25,23.25,0.7575,10.75,31.5,42.25,23,7.75,2.75,17.25,22.25,99.75
2013/11/06,MEM,NOP,L,37.2,80.4,0.4656,5.2,15.8,0.3308,17,21.4,0.7774,10,29.6,39.6,21.8,7.2,3.2,17.4,21.8,96.6
2013/11/09,MEM,GSW,W,38,80.1666666666667,0.47666666666667,5.16666666666667,15.3333333333333,0.33983333333333,17.3333333333333,22,0.7745,9.66666666666667,30.6666666666667,40.3333333333333,22.3333333333333,7.33333333333333,3.5,17.1666666666667,22,98.5
2013/11/11,MEM,IND,L,37,79.4285714285714,0.46757142857143,5,14.2857142857143,0.36271428571429,16.7142857142857,21.5714285714286,0.76157142857143,9.28571428571429,29.8571428571429,39.1428571428571,21.8571428571429,7.14285714285714,3.57142857142857,16.1428571428571,21.7142857142857,95.7142857142857
2013/11/13,MEM,TOR,L,36.75,79.75,0.4625,5.125,15.125,0.353125,16,21,0.74725,9.5,29.75,39.25,22.125,7,3.75,16.25,22,94.625
2013/11/15,MEM,LAL,W,36.7777777777778,80.3333333333333,0.45944444444444,4.66666666666667,14.8888888888889,0.32244444444444,15.7777777777778,20.2222222222222,0.77533333333333,9.55555555555556,31,40.5555555555556,22.6666666666667,7,3.88888888888889,15.4444444444444,21,94
2013/11/17,MEM,SAC,W,37.1,79.5,0.4691,4.6,14.7,0.321,15.5,20,0.77,9.3,32.1,41.4,23.4,6.7,3.9,15.5,20.9,94.3
2013/11/18,MEM,LAC,W,37.2727272727273,79.6363636363636,0.47018181818182,4.63636363636364,14.4545454545455,0.32972727272727,16.1818181818182,20.9090909090909,0.76972727272727,9.45454545454546,32.4545454545455,41.9090909090909,23.3636363636364,6.72727272727273,4,14.9090909090909,21.0909090909091,95.3636363636364
2013/11/20,MEM,GSW,W,37,80.3333333333333,0.46316666666667,4.5,14.25,0.32308333333333,16.25,20.75,0.78016666666667,10,32.4166666666667,42.4166666666667,22.8333333333333,6.83333333333333,4.16666666666667,14.1666666666667,20.75,94.75
2013/11/22,MEM,SAS,L,36.8461538461538,80.3076923076923,0.46123076923077,4.38461538461539,14,0.31923076923077,16,20.4615384615385,0.779,10.1538461538462,31.9230769230769,42.0769230769231,22.3076923076923,6.84615384615385,4,14.1538461538462,20.5384615384615,94.0769230769231
2013/11/25,MEM,HOU,L,36.6428571428571,80.4285714285714,0.45792857142857,4.35714285714286,13.9285714285714,0.31842857142857,15.8571428571429,20.2857142857143,0.77892857142857,10.4285714285714,31.1428571428571,41.5714285714286,22.2857142857143,7.21428571428571,4.21428571428571,14.2142857142857,20.6428571428571,93.5
2013/11/27,MEM,BOS,W,36.6,80.4,0.4574,4.26666666666667,13.6,0.3194,16.4666666666667,21,0.78073333333333,10.3333333333333,31.2,41.5333333333333,22.4,7.2,4.33333333333333,13.8,20.4666666666667,93.9333333333333
2013/11/30,MEM,BKN,L,36.5625,80.1875,0.4580625,4.4375,13.6875,0.328625,16,20.4375,0.7788125,10.0625,30.9375,41,22.25,7.125,4.25,13.75,20.375,93.5625
2013/12/03,MEM,PHX,W,37.1176470588235,80.4117647058823,0.46335294117647,4.47058823529412,13.7058823529412,0.33029411764706,15.8235294117647,20.4705882352941,0.76941176470588,10.1764705882353,30.9411764705882,41.1176470588235,22.4705882352941,7.11764705882353,4.41176470588235,13.4117647058824,20.2941176470588,94.5294117647059
2013/12/05,MEM,LAC,L,36.6666666666667,80.2222222222222,0.45855555555556,4.38888888888889,13.6666666666667,0.32477777777778,16.0555555555556,20.7777777777778,0.76938888888889,10.2222222222222,30.7222222222222,40.9444444444444,22.1111111111111,7.16666666666667,4.22222222222222,13.5555555555556,20.2222222222222,93.7777777777778
2013/12/07,MEM,GSW,L,36.3684210526316,80.4736842105263,0.45363157894737,4.26315789473684,13.4736842105263,0.31821052631579,16.1578947368421,20.8421052631579,0.77194736842105,10.5789473684211,30.3157894736842,40.8947368421053,21.6315789473684,7.21052631578947,4.31578947368421,13.2631578947368,19.6842105263158,93.1578947368421
2013/12/09,MEM,ORL,W,36.35,80.75,0.4519,4.55,13.65,0.3317,15.95,20.65,0.76865,10.6,30.85,41.45,21.7,7.05,4.3,13.3,19.75,93.2
2013/12/11,MEM,OKC,L,36.2380952380952,80.7619047619048,0.45038095238095,4.61904761904762,13.7142857142857,0.33495238095238,16.4285714285714,21.2857142857143,0.76847619047619,10.5238095238095,30.5238095238095,41.0476190476191,21.4761904761905,7.23809523809524,4.23809523809524,13.2380952380952,20,93.5238095238095
2013/12/13,MEM,NOP,L,36.4090909090909,80.7272727272727,0.45263636363636,4.68181818181818,13.7727272727273,0.33790909090909,16.2272727272727,21.0909090909091,0.76563636363636,10.5909090909091,30.5,41.0909090909091,21.5909090909091,7.04545454545455,4.13636363636364,13.1363636363636,19.8636363636364,93.7272727272727
2013/12/15,MEM,MIN,L,36.4347826086956,80.8260869565217,0.45234782608696,4.69565217391304,13.8260869565217,0.33769565217391,16.1304347826087,21.0434782608696,0.76278260869565,10.695652173913,30.6521739130435,41.3478260869565,21.3913043478261,6.95652173913043,4.04347826086957,12.9565217391304,19.8695652173913,93.695652173913
2013/12/17,MEM,LAL,L,36.4583333333333,81.25,0.45045833333333,4.70833333333333,13.9166666666667,0.33666666666667,16,20.875,0.762875,11,30.6666666666667,41.6666666666667,21.3333333333333,7.08333333333333,3.95833333333333,13,19.7916666666667,93.625
2013/12/18,MEM,DAL,L,36.48,81.72,0.44836,4.84,14.08,0.34096,15.72,20.6,0.75808,11.44,30.28,41.72,21.4,7.24,3.88,13.08,20,93.52
2013/12/21,MEM,NYK,W,36.5769230769231,81.7307692307692,0.44942307692308,4.69230769230769,13.8846153846154,0.33211538461538,15.7307692307692,20.5384615384615,0.76130769230769,11.5,30.7692307692308,42.2692307692308,21.2307692307692,7.15384615384615,3.84615384615385,13.1923076923077,19.8461538461538,93.5769230769231
2013/12/23,MEM,UTA,W,36.6666666666667,81.7777777777778,0.45018518518519,4.92592592592593,14.1111111111111,0.34018518518519,15.7037037037037,20.5185185185185,0.76088888888889,11.4814814814815,30.7037037037037,42.1851851851852,21.3333333333333,7.22222222222222,3.96296296296296,12.9259259259259,19.6666666666667,93.962962962963
2013/12/26,MEM,HOU,L,36.7142857142857,82.1785714285714,0.44871428571429,4.92857142857143,14.25,0.33796428571429,15.5357142857143,20.5,0.75335714285714,11.7857142857143,30.6428571428571,42.4285714285714,21.2857142857143,7.17857142857143,3.96428571428571,12.7857142857143,20.0357142857143,93.8928571428571
2013/12/28,MEM,DEN,W,37.0689655172414,82.4827586206897,0.45103448275862,5.03448275862069,14.4137931034483,0.3408275862069,15.6206896551724,20.6551724137931,0.75220689655172,12.0344827586207,30.5172413793103,42.551724137931,21.448275862069,7.3448275862069,3.93103448275862,12.5862068965517,20.1034482758621,94.7931034482759
2013/12/30,MEM,CHI,L,37,82.3333333333333,0.45096666666667,4.86666666666667,14.1,0.32946666666667,15.8,20.9,0.75213333333333,12.0333333333333,30.3333333333333,42.3666666666667,21.3666666666667,7.53333333333333,4,12.8333333333333,20.3333333333333,94.6666666666667
2014/01/02,MEM,PHX,W,37.2258064516129,82.6451612903226,0.45183870967742,4.80645161290323,14.0967741935484,0.32574193548387,15.5483870967742,20.6774193548387,0.74629032258065,12.258064516129,30.6451612903226,42.9032258064516,21.3225806451613,7.48387096774194,4,12.9032258064516,20.1935483870968,94.8064516129032
2014/01/03,MEM,DEN,L,37.21875,82.4375,0.4529375,4.8125,14.03125,0.32859375,15.96875,21.21875,0.7468125,12.1875,30.46875,42.65625,21.375,7.59375,3.96875,12.90625,20.21875,95.21875
2014/01/05,MEM,DET,W,37.3939393939394,82.7272727272727,0.45336363636364,4.90909090909091,14.0606060606061,0.33478787878788,16.030303030303,21.2424242424242,0.7489696969697,12.3939393939394,30.7575757575758,43.1515151515151,21.6666666666667,7.48484848484848,3.96969696969697,12.8181818181818,20.0606060606061,95.7272727272727
2014/01/07,MEM,SAS,L,37.6470588235294,83.2058823529412,0.45370588235294,4.94117647058824,14.1470588235294,0.33532352941176,15.8529411764706,21.0588235294118,0.74655882352941,12.3823529411765,30.6764705882353,43.0588235294118,21.6764705882353,7.47058823529412,4,12.7647058823529,20.1764705882353,96.0882352941177
2014/01/10,MEM,PHX,W,37.7714285714286,83.2857142857143,0.45468571428571,4.97142857142857,14.1714285714286,0.33717142857143,15.8,21.1142857142857,0.74262857142857,12.4285714285714,30.9142857142857,43.3428571428571,21.7428571428571,7.28571428571429,4.14285714285714,12.6285714285714,19.9142857142857,96.3142857142857
2014/01/12,MEM,ATL,W,37.9166666666667,83.2777777777778,0.45644444444444,5,14.1944444444444,0.33891666666667,15.8055555555556,21.0833333333333,0.74422222222222,12.3055555555556,30.9444444444444,43.25,21.8611111111111,7.44444444444444,4.19444444444444,12.5833333333333,19.8333333333333,96.6388888888889
2014/01/14,MEM,OKC,W,37.7567567567568,83.1891891891892,0.45491891891892,4.97297297297297,14.1891891891892,0.33748648648649,15.972972972973,21.2432432432432,0.74613513513514,12.2702702702703,30.972972972973,43.2432432432432,21.7837837837838,7.45945945945946,4.16216216216216,12.5945945945946,19.8648648648649,96.4594594594595
2014/01/15,MEM,MIL,W,37.6315789473684,83.1578947368421,0.45352631578947,4.97368421052632,14.3421052631579,0.33518421052632,15.8421052631579,21.1578947368421,0.74257894736842,12.2368421052632,31,43.2368421052632,21.7368421052632,7.44736842105263,4.31578947368421,12.5,19.7894736842105,96.0789473684211
2014/01/17,MEM,SAC,W,37.5897435897436,83.025641025641,0.45374358974359,5,14.4102564102564,0.33564102564103,15.7692307692308,21.0769230769231,0.74205128205128,12.025641025641,31.0512820512821,43.0769230769231,21.6410256410256,7.46153846153846,4.53846153846154,12.4358974358974,19.8717948717949,95.9487179487179
2014/01/20,MEM,NOP,L,37.425,82.8,0.452875,5.05,14.525,0.33645,15.95,21.25,0.744025,12.075,31.025,43.1,21.5,7.325,4.55,12.55,19.875,95.85
2014/01/24,MEM,HOU,W,37.390243902439,82.6829268292683,0.45309756097561,5.02439024390244,14.3414634146341,0.34217073170732,15.8536585365854,21.1219512195122,0.74417073170732,12.0487804878049,31.0243902439024,43.0731707317073,21.4878048780488,7.26829268292683,4.51219512195122,12.609756097561,19.780487804878,95.6585365853659
2014/01/25,MEM,HOU,W,37.4761904761905,82.8095238095238,0.45340476190476,5.07142857142857,14.452380952381,0.34278571428571,15.7142857142857,20.952380952381,0.74345238095238,12.1428571428571,31.1428571428571,43.2857142857143,21.5238095238095,7.28571428571429,4.52380952380952,12.5714285714286,19.8571428571429,95.7380952380952
