Date,Team,Opponent,W/L,FGM,FGA,FG%,3FGM,3FGA,3FG%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
2013/10/30,ATL,DAL,L,37,76,0.487,8,24,0.333,27,35,0.771,5,28,33,27,16,5,17,20,109
2013/11/01,ATL,TOR,W,36.5,76.5,0.4775,9,23.5,0.384,23.5,33,0.708,6,29,35,25.5,11.5,4,15,16,105.5
2013/11/03,ATL,LAL,L,37.6666666666667,81,0.46633333333333,9,23,0.39233333333333,20.3333333333333,30.6666666666667,0.65133333333333,7.33333333333333,33.3333333333333,40.6666666666667,25.6666666666667,10.6666666666667,3.66666666666667,13.6666666666667,18,104.666666666667
2013/11/05,ATL,SAC,W,38,81,0.47,8.75,22.75,0.38525,20,29.5,0.67125,7.75,31.75,39.5,25.75,10.75,4.5,13.75,17.25,104.75
2013/11/07,ATL,DEN,L,39,83.6,0.4674,8.6,23.4,0.3698,18.6,27.4,0.6738,8.8,32,40.8,26.8,10.8,5.4,13.2,18.4,105.2
2013/11/09,ATL,ORL,W,39.6666666666667,84.6666666666667,0.46916666666667,8.16666666666667,22.6666666666667,0.36083333333333,17.5,25.6666666666667,0.67916666666667,8.5,32,40.5,28.3333333333333,10.5,5.5,13,17.8333333333333,105
2013/11/11,ATL,CHA,W,39,83.4285714285714,0.468,8.42857142857143,23.2857142857143,0.36214285714286,18.2857142857143,26,0.69942857142857,8.14285714285714,32.4285714285714,40.5714285714286,28,10,5.14285714285714,13,18.4285714285714,104.714285714286
2013/11/13,ATL,NYK,L,38.5,82.625,0.466375,8,23.375,0.342875,18,25.375,0.70725,8.125,33.25,41.375,27.25,8.875,5.25,13.25,18,103
2013/11/15,ATL,PHI,W,38.5555555555556,82.4444444444444,0.468,8.22222222222222,23.3333333333333,0.35311111111111,18.7777777777778,26,0.71822222222222,7.88888888888889,33.6666666666667,41.5555555555556,27,8.55555555555556,5.22222222222222,13.4444444444444,18.5555555555556,104.111111111111
2013/11/16,ATL,NYK,W,39.1,82,0.4776,8.3,23.2,0.3587,18.2,25.1,0.7229,7.6,33.4,41,26.3,8.6,5.1,13.4,18.2,104.7
2013/11/19,ATL,MIA,L,38.5454545454545,81.2727272727273,0.47472727272727,8.54545454545454,23.2727272727273,0.36772727272727,17.5454545454545,24.1818181818182,0.72381818181818,8.09090909090909,32.7272727272727,40.8181818181818,25.9090909090909,8.54545454545454,4.90909090909091,14.3636363636364,18.4545454545455,103.181818181818
2013/11/20,ATL,DET,W,38.3333333333333,80.4166666666667,0.47741666666667,8.16666666666667,22.5833333333333,0.35933333333333,17.5,24.1666666666667,0.7225,7.83333333333333,32.75,40.5833333333333,25.6666666666667,8.75,5.16666666666667,14.9166666666667,17.9166666666667,102.333333333333
2013/11/22,ATL,DET,W,38.2307692307692,80.7692307692308,0.47415384615385,8.15384615384615,22.6153846153846,0.35846153846154,17.2307692307692,23.9230769230769,0.71823076923077,8.07692307692308,32.9230769230769,41,25.2307692307692,8.84615384615385,4.92307692307692,14.8461538461538,17.6153846153846,101.846153846154
