Date,Team,Opponent,W/L,FGM,FGA,FG%,3FGM,3FGA,3FG%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
2013/10/30,OKC,UTA,W,33,81,0.407,6,19,0.316,29,33,0.879,10,35,45,9,15,4,13,24,101
2013/11/01,OKC,MIN,L,31,82,0.378,6.5,25,0.271,22.5,26,0.8605,12,31.5,43.5,12.5,10,5,17,26,91
2013/11/03,OKC,PHX,W,32.3333333333333,82,0.39433333333333,5,22.6666666666667,0.21766666666667,25.3333333333333,29.6666666666667,0.853,11.3333333333333,31.3333333333333,42.6666666666667,15,9.33333333333333,4.66666666666667,16.3333333333333,24.6666666666667,95
2013/11/06,OKC,DAL,W,35,81.25,0.43175,5,20.25,0.2595,23,28,0.81375,11,32,43,18.25,9.5,4.75,18,22.75,98
2013/11/08,OKC,DET,W,35.4,81.4,0.4356,5.2,19.6,0.2782,26.2,31.2,0.8282,12.2,32.6,44.8,19,9.4,5.6,17,22.6,102.2
2013/11/10,OKC,WAS,W,36.3333333333333,83.1666666666667,0.43733333333333,5.33333333333333,19.6666666666667,0.28183333333333,24.8333333333333,29.6666666666667,0.8265,12.8333333333333,34.1666666666667,47,19.3333333333333,9,6,17,22.1666666666667,102.833333333333
2013/11/13,OKC,LAC,L,36.1428571428571,82,0.44157142857143,5.42857142857143,19.1428571428571,0.29514285714286,25.1428571428571,30.1428571428571,0.82528571428571,12.1428571428571,33.1428571428571,45.2857142857143,20.4285714285714,9.42857142857143,5.57142857142857,17.7142857142857,23.1428571428571,102.857142857143
2013/11/14,OKC,GSW,L,36.75,81.75,0.4505,5.875,19.5,0.309375,25,29.875,0.82925,12.25,33.375,45.625,20.375,8.75,5.25,17.875,22.375,104.375
2013/11/16,OKC,MIL,W,36.4444444444444,81.7777777777778,0.44655555555556,5.77777777777778,19.2222222222222,0.30766666666667,24.3333333333333,29.5555555555556,0.81533333333333,12.2222222222222,34,46.2222222222222,20,8.55555555555556,5.33333333333333,17.1111111111111,22,103
2013/11/18,OKC,DEN,W,36.6,82.9,0.4428,6.5,20,0.325,24.5,29.8,0.8151,12.9,34,46.9,20.4,8.3,5.4,16.6,22.5,104.2
2013/11/21,OKC,LAC,W,37,82.5454545454545,0.44972727272727,6.27272727272727,19.9090909090909,0.31463636363636,24,29.7272727272727,0.80054545454545,12.5454545454545,34.5454545454545,47.0909090909091,20.8181818181818,8.18181818181818,5.54545454545455,16.6363636363636,22,104.272727272727
2013/11/24,OKC,UTA,W,36.9166666666667,81.5833333333333,0.4545,6.16666666666667,19.25,0.32316666666667,23.5,29.0833333333333,0.802,11.9166666666667,35.0833333333333,47,21.0833333333333,8.33333333333333,5.41666666666667,16.5833333333333,22.1666666666667,103.5
2013/11/27,OKC,SAS,W,37.0769230769231,81.7692307692308,0.45523076923077,6,18.9230769230769,0.31884615384615,22.6153846153846,28,0.80184615384615,11.8461538461538,35.4615384615385,47.3076923076923,21.3076923076923,8.07692307692308,5.46153846153846,16.5384615384615,21.7692307692308,102.769230769231
2013/11/29,OKC,GSW,W,37,82.5,0.45064285714286,6,18.8571428571429,0.31985714285714,23.5,29,0.80407142857143,11.7857142857143,35.9285714285714,47.7142857142857,20.9285714285714,8.07142857142857,5.71428571428571,16.2142857142857,21.7857142857143,103.5
2013/12/01,OKC,MIN,W,37.8,82.8,0.45813333333333,6.2,18.8666666666667,0.33013333333333,22.3333333333333,27.6666666666667,0.79493333333333,11.5333333333333,35.8666666666667,47.4,21.2666666666667,8.06666666666667,6,16.1333333333333,21.8,104.133333333333
2013/12/03,OKC,SAC,W,37.6875,82.8125,0.456625,6.25,18.9375,0.331375,22.0625,27.1875,0.8015,11.4375,35.9375,47.375,21.25,7.875,5.9375,16.0625,21.6875,103.6875
2013/12/04,OKC,POR,L,37.7647058823529,83.1764705882353,0.45552941176471,6.17647058823529,18.4705882352941,0.33864705882353,22,27,0.80582352941176,11.5294117647059,35.5882352941176,47.1176470588235,20.6470588235294,7.82352941176471,6,15.8823529411765,21.7647058823529,103.705882352941
2013/12/06,OKC,NOP,W,37.8333333333333,82.8333333333333,0.45833333333333,6.22222222222222,18.6111111111111,0.33833333333333,22.1111111111111,27.1666666666667,0.8055,11.2777777777778,35.5,46.7777777777778,20.6111111111111,7.88888888888889,6.27777777777778,15.7777777777778,21.7777777777778,104
2013/12/08,OKC,IND,W,38.3157894736842,82.5263157894737,0.46631578947368,6.15789473684211,18.3157894736842,0.34078947368421,21.9473684210526,26.7894736842105,0.81310526315789,11.2105263157895,35.5263157894737,46.7368421052632,20.9473684210526,7.78947368421053,6.36842105263158,15.8947368421053,21.8947368421053,104.736842105263
2013/12/10,OKC,ATL,W,38.3,82.7,0.4651,6.05,18.3,0.33485,21.9,26.85,0.80995,11.15,35.95,47.1,21.25,7.8,6.4,15.9,21.75,104.55
