Date,Team,Opponent,W/L,FGM,FGA,FG%,3FGM,3FGA,3FG%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
2013/10/30,SAS,MEM,W,40,76,0.526,11,20,0.55,10,16,0.625,4,36,40,25,3,6,15,18,101
2013/11/01,SAS,LAL,W,39,85,0.465,8,20.5,0.394,10,15,0.6695,8,37,45,22.5,5,3,13.5,18,96
2013/11/02,SAS,POR,L,41.6666666666667,88,0.47666666666667,7.33333333333333,17.6666666666667,0.42933333333333,8.33333333333333,12.6666666666667,0.65466666666667,9.33333333333333,32.3333333333333,41.6666666666667,23,5.33333333333333,2.66666666666667,13,20.3333333333333,99
2013/11/05,SAS,DEN,W,41.25,87.5,0.47375,6.5,17.25,0.3845,10.75,14.5,0.716,9,32,41,24,7.5,4.25,13.75,20.75,99.75
2013/11/06,SAS,PHX,W,41.2,87,0.4754,6.4,17,0.3826,10.8,14.6,0.7194,8.4,32.2,40.6,24.2,7,4.8,13.8,20,99.6
2013/11/08,SAS,GSW,W,39.5,85.6666666666667,0.4615,6.16666666666667,17.3333333333333,0.36266666666667,10.5,15.1666666666667,0.68283333333333,8.83333333333333,32,40.8333333333333,23.3333333333333,7.33333333333333,4.5,13.5,19.6666666666667,95.6666666666667
2013/11/10,SAS,NYK,W,39.7142857142857,84.2857142857143,0.47257142857143,7,18.8571428571429,0.37214285714286,12.7142857142857,17.2857142857143,0.70914285714286,8.85714285714286,33.4285714285714,42.2857142857143,23.1428571428571,7,4.42857142857143,13.4285714285714,19.5714285714286,99.1428571428571
2013/11/11,SAS,PHI,W,40.25,84.875,0.47525,7.75,20,0.383625,12.125,16.5,0.711375,9.125,34.125,43.25,23.875,7.25,4.125,13.25,19,100.375
2013/11/13,SAS,WAS,W,40.1111111111111,84,0.47866666666667,7.77777777777778,20.2222222222222,0.38144444444444,11.4444444444444,15.5555555555556,0.71566666666667,8.66666666666667,35,43.6666666666667,24.3333333333333,7.11111111111111,4.11111111111111,13.6666666666667,18.4444444444444,99.4444444444444
2013/11/15,SAS,UTA,W,39.6,83.2,0.4769,7.4,19.7,0.37,12,16.2,0.7214,8.5,35.1,43.6,23.8,7.2,4.2,14,18.1,98.6
2013/11/20,SAS,BOS,W,39.5454545454545,83,0.47727272727273,7.45454545454545,19.8181818181818,0.371,12.5454545454545,16.9090909090909,0.724,8.36363636363636,35,43.3636363636364,24.0909090909091,7.63636363636364,4.36363636363636,13.7272727272727,17.7272727272727,99.0909090909091
2013/11/22,SAS,MEM,W,39.75,82.6666666666667,0.48183333333333,7.41666666666667,19.5833333333333,0.37441666666667,12.4166666666667,16.8333333333333,0.721,8.58333333333333,34.5833333333333,43.1666666666667,24.1666666666667,7.66666666666667,4.25,13.8333333333333,17.75,99.3333333333333
2013/11/23,SAS,CLE,W,40.2307692307692,82.4615384615385,0.489,8.07692307692308,19.9230769230769,0.39692307692308,12.8461538461538,17.3076923076923,0.72576923076923,8.38461538461539,34.3076923076923,42.6923076923077,24.6153846153846,7.76923076923077,4.30769230769231,13.9230769230769,17.6923076923077,101.384615384615
2013/11/25,SAS,NOP,W,40.5,82.3571428571429,0.49285714285714,8.21428571428571,20.2857142857143,0.39714285714286,12.9285714285714,17.4285714285714,0.72657142857143,8.28571428571429,34.5714285714286,42.8571428571429,25,8.07142857142857,4.5,14.2857142857143,17.7142857142857,102.142857142857
2013/11/27,SAS,OKC,L,40.2,83,0.48606666666667,8.13333333333333,20.7333333333333,0.38793333333333,12.6666666666667,17.2,0.721,8.53333333333333,34.4666666666667,43,24.6,8.26666666666667,4.4,14.1333333333333,17.6,101.2
2013/11/29,SAS,ORL,W,40.3125,82.5625,0.49025,8.125,20.5,0.393125,12.9375,17.1875,0.7384375,8.4375,34.5625,43,24.5625,8.375,4.375,14.4375,17.25,101.6875
2013/11/30,SAS,HOU,L,40.5294117647059,83.0588235294118,0.48988235294118,8.17647058823529,20.8235294117647,0.39035294117647,12.7058823529412,16.9411764705882,0.73570588235294,8.17647058823529,34.2352941176471,42.4117647058824,24.7058823529412,8.35294117647059,4.64705882352941,14.4705882352941,17.3529411764706,101.941176470588
2013/12/02,SAS,ATL,W,40.6111111111111,82.7777777777778,0.49255555555556,8.05555555555556,20.6666666666667,0.38716666666667,12.6666666666667,16.9444444444444,0.73405555555556,8.22222222222222,34.5,42.7222222222222,24.8333333333333,8.22222222222222,4.83333333333333,14.6111111111111,16.9444444444444,101.944444444444
2013/12/07,SAS,IND,L,40.6315789473684,83.2105263157895,0.49036842105263,8.31578947368421,20.9473684210526,0.39310526315789,12.2631578947368,16.3684210526316,0.73926315789474,8.31578947368421,33.9473684210526,42.2631578947368,24.7894736842105,8.10526315789474,4.63157894736842,14.4210526315789,17.1578947368421,101.842105263158
2013/12/10,SAS,TOR,W,40.85,83.15,0.4933,8.55,21.05,0.4017,12.3,16.35,0.74295,8.3,33.65,41.95,25.05,8.1,4.55,14.4,17.2,102.55
2013/12/11,SAS,MIL,W,41.0952380952381,83.3809523809524,0.49471428571429,8.33333333333333,20.8571428571429,0.3937619047619,12.3333333333333,16.3809523809524,0.744,8.71428571428571,33.7142857142857,42.4285714285714,25.047619047619,8.09523809523809,4.42857142857143,14.4285714285714,17.3809523809524,102.857142857143
2013/12/13,SAS,MIN,W,41.4090909090909,83.5454545454545,0.49731818181818,8.40909090909091,20.9090909090909,0.39654545454545,12.2727272727273,16.2272727272727,0.74863636363636,8.63636363636364,33.7727272727273,42.4090909090909,25.3636363636364,8.09090909090909,4.54545454545455,14.3636363636364,17.4090909090909,103.5
2013/12/14,SAS,UTA,W,41.3913043478261,83.7391304347826,0.49595652173913,8.39130434782609,20.8695652173913,0.39669565217391,12.1739130434783,16.0434782608696,0.75230434782609,8.73913043478261,34.2173913043478,42.9565217391304,25.304347826087,8,4.39130434782609,14.1739130434783,17.304347826087,103.347826086957
2013/12/16,SAS,LAC,L,41.2083333333333,83.4166666666667,0.49558333333333,8.29166666666667,20.75,0.39404166666667,12.1666666666667,16.25,0.74475,8.75,33.9166666666667,42.6666666666667,25.0833333333333,8,4.33333333333333,14.5,17.7083333333333,102.875
2013/12/18,SAS,PHX,W,41.2,83.56,0.4946,8.24,20.64,0.39384,12.44,16.56,0.74664,8.96,33.84,42.8,25,8.08,4.32,14.64,17.68,103.08
2013/12/19,SAS,GSW,W,41.1538461538462,83.7692307692308,0.49284615384615,8.34615384615385,20.8846153846154,0.39434615384615,12.4615384615385,16.6538461538462,0.74423076923077,8.96153846153846,33.6923076923077,42.6538461538462,24.8461538461538,8.15384615384615,4.23076923076923,14.8076923076923,17.4230769230769,103.115384615385
2013/12/21,SAS,OKC,L,40.9259259259259,83.7037037037037,0.49040740740741,8.37037037037037,20.8148148148148,0.3972962962963,12.7777777777778,17,0.74659259259259,8.88888888888889,33.5555555555556,42.4444444444444,24.8518518518519,8.11111111111111,4.22222222222222,14.6666666666667,17.4444444444444,103
