Date,Team,Opponent,W/L,FGM,FGA,FG%,3FGM,3FGA,3FG%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
2013/10/29,CHI,MIA,L,35,83,0.422,7,26,0.269,18,23,0.783,11,30,41,23,11,4,18,27,95
2013/10/31,CHI,NYK,W,33,79.5,0.415,5,21,0.2285,17.5,21,0.839,12,32.5,44.5,21.5,8,3.5,18,21.5,88.5
2013/11/02,CHI,PHI,L,36,84,0.42733333333333,4.33333333333333,18.6666666666667,0.22366666666667,17.3333333333333,20.3333333333333,0.85766666666667,13.6666666666667,33,46.6666666666667,23.6666666666667,8,4,18,19,93.6666666666667
2013/11/06,CHI,IND,L,33.5,81.25,0.4095,4.5,17.75,0.251,18.75,22,0.85625,13,32,45,21.5,7,4.25,17.75,19.25,90.25
2013/11/08,CHI,UTA,W,34.4,79.4,0.4332,4.2,15.8,0.2758,18.6,22.6,0.829,12.6,33,45.6,22.4,8,4.6,18.2,20.2,91.6
2013/11/11,CHI,CLE,W,34.3333333333333,80,0.42933333333333,4.16666666666667,15.8333333333333,0.2715,19.5,23.1666666666667,0.84466666666667,12.8333333333333,32,44.8333333333333,22.6666666666667,8.16666666666667,5,17,20.3333333333333,92.3333333333333
2013/11/15,CHI,TOR,W,34.5714285714286,80,0.43228571428571,4.57142857142857,15.8571428571429,0.29528571428571,19.1428571428571,22.5714285714286,0.85185714285714,12.5714285714286,32.7142857142857,45.2857142857143,22.4285714285714,7.85714285714286,5,16.7142857142857,20.4285714285714,92.8571428571429
2013/11/16,CHI,IND,W,35.25,79.875,0.4415,5.375,16.25,0.33075,19.125,22.75,0.844375,12.125,32.75,44.875,22.75,7.625,5.125,16.25,20.875,95
2013/11/18,CHI,CHA,W,34.3333333333333,79.3333333333333,0.43244444444444,5.44444444444444,15.7777777777778,0.34955555555556,19.8888888888889,23.6666666666667,0.84377777777778,11.7777777777778,34.1111111111111,45.8888888888889,22.1111111111111,7.11111111111111,5.44444444444444,16.2222222222222,20.5555555555556,94
2013/11/21,CHI,DEN,L,34.7,81.2,0.428,5.2,15.2,0.3446,18.7,22.7,0.8165,12.8,34.3,47.1,22.1,6.8,5.2,16.3,20.3,93.3
